date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2016-01-27,79670,621655,5306,1096,3525,804,2838,520,0.008535280822964507,0.0017630357674272709,0.04424501066900966,0.010091627965357099,0.0045652331276994475,8.364768239618438e-4,0,227,0,51529,0
2016-01-28,78797,592686,4381,885,3167,676,2258,358,0.007391772371879882,0.001493202134013626,0.04019188547787352,0.008579006814980266,0.0038097744842969126,6.040297898043821e-4,0,228,0,51984,0
2016-01-29,77521,575186,4210,812,3104,665,2225,353,0.007319371472880077,0.001411717253201573,0.040040763148050204,0.008578320713097096,0.003868313901937808,6.137145201726051e-4,0,229,0,52441,0
2016-01-30,70707,509604,3384,744,2500,566,1647,314,0.0066404502319448045,0.0014599571431935384,0.03535717821432107,0.008004865147722291,0.003231921256505051,6.161647082832945e-4,0,230,0,52900,0
2016-01-31,70220,533072,3913,837,2765,652,1980,336,0.007340471831197287,0.0015701443707416634,0.03937624608373683,0.0092851039589860445,0.003714320016808236,6.303088513371552e-4,0,231,0,53361,0
2016-02-01,77265,579618,4467,846,3163,652,2214,356,0.0077067999958593415,0.001459582000558989,0.04093703487995858,0.00843849090791432,0.003819757150399056,6.14197626712766e-4,0,232,0,53824,0
2016-02-02,78992,594322,4843,850,3307,665,2442,363,0.008148781300372525,0.0014302011367575153,0.041864998987239214,0.00841857403281345,0.004108883736425708,6.107800148740919e-4,0,233,0,54289,0
2016-02-03,78428,588609,5426,813,3693,640,3031,335,0.009218343586319611,0.0013812225093398165,0.0470877747743153,0.008160350895088488,0.00514942856803073,5.691384263577349e-4,0,234,0,54756,0
2016-02-04,76814,558348,4534,819,3156,642,2183,350,0.008120383703353464,0.0014668271400631865,0.04108626031712969,0.008357851433332465,0.003909748042439482,6.268492051552079e-4,0,235,0,55225,0
2016-02-05,76808,560658,4808,832,3284,624,2360,378,0.008575637911168662,0.001483970620235509,0.04275596292052911,0.008124153733986042,0.004209339740091108,0.00067420780582815195,0,236,0,55696,0
2016-02-06,70245,520915,4027,654,2794,523,2114,272,0.007730627837555072,0.0012554831402436099,0.03977507295892946,0.007445369777208342,0.004058243667392953,5.22158125605905e-4,0,237,0,56169,0
2016-02-07,72253,570517,4032,690,2834,547,2187,293,0.007067274068958506,0.0012094293421580776,0.03922328484630396,0.007570619905055845,0.0038333651757966897,5.135692713801692e-4,0,238,0,56644,0
2016-02-08,81897,718224,7188,1049,4804,775,3863,460,0.010008019782129252,0.0014605471273585956,0.0586590473399514,0.009463106096682418,0.005378544855086992,6.404687117111096e-4,0,239,0,57121,0
2016-02-09,76863,587658,4909,821,3394,626,2512,359,0.00835349812305797,0.0013970710855633719,0.04415648621573449,0.008144360745742424,0.004274595087618989,6.108995368054208e-4,0,240,0,57600,0
2016-02-10,77756,594231,4891,932,3456,699,2642,440,0.00823080586505921,0.0015684136303895286,0.04444673079890941,0.008989659961932198,0.004446082415760874,7.404527868791766e-4,0,241,0,58081,0
2016-02-11,76954,588863,5077,882,3451,691,2734,430,0.008621699784160322,0.0014978016958104008,0.04484497232112691,0.008979390285105388,0.004642845619439496,7.302207814041637e-4,0,242,0,58564,0
2016-02-12,77084,585177,4281,871,2983,641,2186,405,0.007315735239081508,0.0014884385408175647,0.038698043692595094,0.00831560375694048,0.003735621871673015,6.920982882102338e-4,0,243,0,59049,0
2016-02-13,71060,557988,3767,665,2632,550,2034,314,0.006751041241030273,0.001191781902119759,0.03703912186884323,0.007739938080495356,0.003645239682573819,5.627361161888786e-4,0,244,0,59536,0
2016-02-14,73780,614249,3986,790,2763,603,2115,348,0.006489225053683441,0.0012861233799322425,0.037449173217674166,0.008172946597994037,0.00344322904880594,5.665454888815447e-4,0,245,0,60025,0
2016-02-15,74773,604757,5883,935,3654,667,3327,390,0.009727874170948,0.0015460755311637567,0.04886790686477739,0.008920332205475239,0.0055013832001944585,6.448871199506578e-4,0,246,0,60516,0
2016-02-16,78054,678591,5040,1082,3431,808,2684,537,0.007427154206289208,0.0015944803276200243,0.04395674789248469,0.010351807722858535,0.003955254343190523,7.91345596979624e-4,0,247,0,61009,0
