date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-07-18,66378,330487,57,5,54,5,5,0,1.7247274476757027e-4,1.5129188137506164e-5,8.135225526529874e-4,7.532616228268403e-5,1.5129188137506164e-5,0,0,34,0,1156,0
2015-07-19,65472,329376,57,4,56,4,6,0,1.7305450306033226e-4,1.214417565335665e-5,8.55327468230694e-4,6.109481915933529e-5,1.8216263480034977e-5,0,0,35,0,1225,0
2015-07-20,73176,376020,79,4,75,4,8,0,2.1009520770171798e-4,1.0637732035530024e-5,0.0010249262053132174,5.466273095003826e-5,2.127546407106005e-5,0,0,36,0,1296,0
2015-07-21,73809,379020,64,3,52,3,5,0,1.6885652472165057e-4,7.91514959632737e-6,7.045211288596242e-4,4.0645449741901396e-5,1.319191599387895e-5,0,0,37,0,1369,0
2015-07-22,75514,402980,63,3,53,3,5,1,1.5633530200009926e-4,7.444538190480917e-6,7.018566093704478e-4,3.972773260587441e-5,1.2407563650801529e-5,2.4815127301603057e-6,0,38,0,1444,0
2015-07-23,76065,414875,70,4,68,4,7,0,1.687255197348599e-4,9.641458270563422e-6,8.939722605666206e-4,5.258660356274239e-5,1.687255197348599e-5,0,0,39,0,1521,0
2015-07-24,73515,373341,68,7,59,7,4,0,1.8213911678599458e-4,1.8749614963264146e-5,8.025573012310413e-4,9.521866285792015e-5,1.0714065693293798e-5,0,0,40,0,1600,0
2015-07-25,67304,338098,39,5,32,5,2,0,1.1535117037072091e-4,1.478861158598986e-5,4.7545465351242125e-4,7.428978961131582e-5,5.915444634395945e-6,0,0,41,0,1681,0
2015-07-26,66247,342922,33,2,33,2,3,0,9.62317961518946e-5,5.832230069811794e-6,4.981357646383987e-4,3.0190046341721134e-5,8.748345104717691e-6,0,0,42,0,1764,0
2015-07-27,73271,384423,76,2,64,2,4,0,1.9769888898426994e-4,5.202602341691314e-6,8.73469721990965e-4,2.7295928812217658e-5,1.0405204683382629e-5,0,0,43,0,1849,0
2015-07-28,74902,398091,64,6,61,6,3,1,1.6076726175673402e-4,1.5071930789693813e-5,8.143974793730475e-4,8.010467010226696e-5,7.535965394846907e-6,2.511988464948969e-6,0,44,0,1936,0
2015-07-29,76355,412661,46,0,44,0,4,0,1.1147164379478555e-4,0,5.76255647960186e-4,0,9.693186416937874e-6,0,0,45,0,2025,0
2015-07-30,75137,392540,63,4,60,4,1,0,1.6049319814541194e-4,1.0190044326692821e-5,7.985413311683991e-4,5.3236088744559935e-5,2.5475110816732053e-6,0,0,46,0,2116,0
2015-07-31,75372,408683,80,5,71,5,8,0,1.9575074079420968e-4,1.2234421299638105e-5,9.419943745688054e-4,6.63376320118877e-5,1.957507407942097e-5,0,0,47,0,2209,0
2015-08-01,68004,344517,66,5,55,5,3,1,1.9157254939524028e-4,1.451307192388184e-5,8.087759543556262e-4,7.352508675960238e-5,8.707843154329104e-6,2.902614384776368e-6,0,48,0,2304,0
2015-08-02,66832,342147,70,1,49,1,3,0,2.0459042458358543e-4,2.9227203511940775e-6,7.331817093607852e-4,1.4962892027771127e-5,8.768161053582232e-6,0,0,49,0,2401,0
2015-08-03,72247,370507,56,3,42,3,1,1,1.5114424288879832e-4,8.09701301189991e-6,5.813390175370604e-4,4.1524215538361455e-5,2.6990043372999702e-6,2.6990043372999702e-6,0,50,0,2500,0
2015-08-04,74365,396618,67,6,57,5,4,1,1.6892828868079614e-4,1.5127906449026519e-5,7.664896120486789e-4,6.723593088146305e-5,1.0085270966017679e-5,2.5213177415044198e-6,0,51,0,2601,0
2015-08-05,74949,390594,61,1,53,1,4,0,1.5617239384117524e-4,2.560203177724184e-6,7.071475269850165e-4,1.3342406169528612e-5,1.0240812710896736e-5,0,0,52,0,2704,0
2015-08-06,75483,402169,57,6,42,3,2,0,1.417314611519038e-4,1.491910117388461e-5,5.564166766026787e-4,3.974404832876277e-5,4.973033724628203e-6,0,0,53,0,2809,0
2015-08-07,76189,415617,60,4,55,3,3,1,1.4436368098513775e-4,9.624245399009185e-6,7.218889865991154e-4,3.937576290540629e-5,7.218184049256888e-6,2.406061349752296e-6,0,54,0,2916,0
2015-08-08,68207,341972,46,0,40,0,1,0,1.345139368135403e-4,0,5.864500711070712e-4,0,2.9242160176856586e-6,0,0,55,0,3025,0
2015-08-09,66631,342516,48,1,48,1,6,1,1.4013943874154785e-4,2.9195716404489135e-6,7.203854061923129e-4,1.5008029295673185e-5,1.751742984269348e-5,2.9195716404489135e-6,0,56,0,3136,0
2015-08-10,73452,392510,44,3,41,3,4,0,1.1209905480115156e-4,7.643117372805788e-6,5.581876599684148e-4,4.0842999509884004e-5,1.019082316374105e-5,0,0,57,0,3249,0
2015-08-11,75579,406674,56,5,48,5,1,0,1.3770243487412523e-4,1.2294860256618324e-5,6.350970507680705e-4,6.615594278834068e-5,2.4589720513236644e-6,0,0,58,0,3364,0
2015-08-12,76245,411389,68,1,60,1,4,0,1.652936758153475e-4,2.430789350225699e-6,7.869368483179224e-4,1.3115614138632041e-5,9.723157400902796e-6,0,0,59,0,3481,0
2015-08-13,75721,398645,67,4,62,4,7,0,1.6806933487187848e-4,1.0033990141604686e-5,8.187953143777816e-4,5.2825504153405265e-5,1.7559482747808202e-5,0,0,60,0,3600,0
2015-08-14,75315,393530,80,5,75,5,8,2,2.0328818641526694e-4,1.2705511650954184e-5,9.958175662218682e-4,6.638783774812455e-5,2.0328818641526695e-5,5.082204660381674e-6,0,61,0,3721,0
2015-08-15,68575,356304,42,3,37,3,2,0,1.178768691903543e-4,8.419776370739593e-6,5.395552314983595e-4,4.374772147283995e-5,5.613184247159728e-6,0,0,62,0,3844,0
2015-08-16,67558,360106,49,6,43,5,4,1,1.3607104574764098e-4,1.6661760703792772e-5,6.364901270019834e-4,7.401047988395156e-5,1.1107840469195182e-5,2.7769601172987954e-6,0,63,0,3969,0
2015-08-17,73960,404542,49,4,45,4,3,1,1.2112462982829966e-4,9.887724883942829e-6,6.084369929691726e-4,5.4083288263926445e-5,7.415793662957122e-6,2.4719312209857072e-6,0,64,0,4096,0
2015-08-18,75009,405745,71,10,61,10,6,0,1.7498675276343516e-4,2.4646021515976783e-5,8.132357450439281e-4,1.3331733525310296e-4,1.478761290958607e-5,0,0,65,0,4225,0
