date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-13,75721,398645,15,6,14,6,0,0,3.762746303101757e-5,1.505098521240703e-5,1.8488926453691842e-4,7.92382562301079e-5,0,0,0,60,0,3600,0
2015-08-14,75315,393530,3,2,3,2,0,0,7.62330699057251e-6,5.082204660381674e-6,3.983270264887473e-5,2.6555135099249817e-5,0,0,0,61,0,3721,0
2015-08-15,68575,356304,4,0,4,0,2,0,1.1226368494319457e-5,0,5.833029529711994e-5,0,5.613184247159728e-6,0,0,62,0,3844,0
2015-08-16,67558,360106,5,0,5,0,0,0,1.3884800586493978e-5,0,7.401047988395156e-5,0,0,0,0,63,0,3969,0
2015-08-17,73960,404542,13,0,8,0,3,0,3.2135105872814194e-5,0,1.0816657652785289e-4,0,7.415793662957122e-6,0,0,64,0,4096,0
2015-08-18,75009,405745,5,1,5,1,0,0,1.2323010757988391e-5,2.4646021515976783e-6,6.665866762655148e-5,1.3331733525310296e-5,0,0,0,65,0,4225,0
2015-08-19,75855,410715,10,3,9,2,1,0,2.4347783742984793e-5,7.304335122895438e-6,1.1864741941862764e-4,2.6366093204139476e-5,2.4347783742984797e-6,0,0,66,0,4356,0
2015-08-20,75903,403736,18,0,13,0,1,0,4.458358927616066e-5,0,1.7127122775120878e-4,0,2.4768660708978146e-6,0,0,67,0,4489,0
2015-08-21,76033,407306,9,0,9,0,1,0,2.2096409088007542e-5,0,1.1836965528125945e-4,0,2.4551565653341715e-6,0,0,68,0,4624,0
2015-08-22,69466,377091,5,1,5,1,0,0,1.3259398924927935e-5,2.651879784985587e-6,7.197765813491493e-5,1.4395531626982984e-5,0,0,0,69,0,4761,0
2015-08-23,69088,382018,2,0,2,0,0,0,5.235355402101472e-6,0,2.8948587308939323e-5,0,0,0,0,70,0,4900,0
2015-08-24,76123,417270,11,0,11,0,0,0,2.636182807295037e-5,0,1.445029754476308e-4,0,0,0,0,71,0,5041,0
2015-08-25,76370,415855,6,0,5,0,0,0,1.4428105950391362e-5,0,6.547073458164201e-5,0,0,0,0,72,0,5184,0
2015-08-26,78172,420475,7,0,7,0,0,0,1.6647838753790355e-5,0,8.954612904876427e-5,0,0,0,0,73,0,5329,0
2015-08-27,77280,405243,10,0,10,0,0,0,2.4676552093435295e-5,0,1.2939958592132506e-4,0,0,0,0,74,0,5476,0
2015-08-28,76394,401468,7,0,6,0,0,0,1.7436009843872988e-5,0,7.854019949210672e-5,0,0,0,0,75,0,5625,0
2015-08-29,70990,381359,6,0,6,0,0,0,1.5733206768425552e-5,0,8.451894633046909e-5,0,0,0,0,76,0,5776,0
2015-08-30,69916,535055,18,0,8,0,3,0,3.364140135126295e-5,0,1.1442302191200869e-4,0,5.606900225210493e-6,0,0,77,0,5929,0
2015-08-31,78705,503571,16,1,14,1,2,1,3.17730766863064e-5,1.98581729289415e-6,1.7787942316244203e-4,1.2705673083031574e-5,3.9716345857883e-6,1.98581729289415e-6,0,78,0,6084,0
2015-09-01,77495,414857,3,0,3,0,0,0,7.231407448831766e-6,0,3.87121749790309e-5,0,0,0,0,79,0,6241,0
2015-09-02,76905,400356,10,3,9,2,0,0,2.4977769784891448e-5,7.493330935467434e-6,1.1702750146284377e-4,2.6006111436187505e-5,0,0,0,80,0,6400,0
2015-09-03,77939,403652,6,0,5,0,0,0,1.4864289041055166e-5,0,6.415273483108585e-5,0,0,0,0,81,0,6561,0
2015-09-04,76909,392942,3,1,3,1,0,0,7.634714538023424e-6,2.544904846007808e-6,3.900713830631006e-5,1.3002379435436686e-5,0,0,0,82,0,6724,0
2015-09-05,71022,370829,3,1,3,1,0,0,8.089982175072608e-6,2.6966607250242024e-6,4.224043254202923e-5,1.408014418067641e-5,0,0,0,83,0,6889,0
2015-09-06,68270,362741,3,0,3,0,1,0,8.27036370302778e-6,0,4.394316683755676e-5,0,2.7567879010092603e-6,0,0,84,0,7056,0
2015-09-07,71475,378834,6,0,6,0,0,0,1.583807155640729e-5,0,8.394543546694649e-5,0,0,0,0,85,0,7225,0
2015-09-08,76834,409266,6,0,6,0,0,0,1.4660392018882585e-5,0,7.809042871645365e-5,0,0,0,0,86,0,7396,0
2015-09-09,77782,414138,5,1,5,1,1,0,1.2073270262569481e-5,2.4146540525138963e-6,6.42822246792317e-5,1.285644493584634e-5,2.4146540525138963e-6,0,0,87,0,7569,0
2015-09-10,77285,398812,6,0,5,0,0,0,1.5044682707641696e-5,0,6.469560716827328e-5,0,0,0,0,88,0,7744,0
2015-09-11,78686,404114,5,0,5,0,0,0,1.2372746304260679e-5,0,6.354370536054699e-5,0,0,0,0,89,0,7921,0
2015-09-12,71680,381266,5,0,5,0,0,0,1.3114203731777813e-5,0,6.975446428571428e-5,0,0,0,0,90,0,8100,0
2015-09-13,72103,403665,5,2,4,1,0,0,1.2386508614816741e-5,4.954603445926697e-6,5.547619377834487e-5,1.3869048444586217e-5,0,0,0,91,0,8281,0
2015-09-14,76166,417664,4,0,4,0,1,0,9.577076310144039e-6,0,5.2516871044823146e-5,0,2.3942690775360097e-6,0,0,92,0,8464,0
2015-09-15,76965,416688,6,1,6,1,0,0,1.4399262757746803e-5,2.399877126291134e-6,7.795751315533035e-5,1.2992918859221724e-5,0,0,0,93,0,8649,0
2015-09-16,77312,406805,8,2,8,2,0,0,1.9665441673529085e-5,4.916360418382271e-6,1.0347682119205298e-4,2.5869205298013245e-5,0,0,0,94,0,8836,0
2015-09-17,78235,422025,6,1,6,1,0,0,1.4217167229429536e-5,2.369527871571589e-6,7.669201763916406e-5,1.2782002939860676e-5,0,0,0,95,0,9025,0
2015-09-18,76409,394272,9,1,9,1,0,0,2.2826880934989044e-5,2.5363201038876714e-6,1.1778717166825897e-4,1.3087463518695442e-5,0,0,0,96,0,9216,0
2015-09-19,70980,383780,5,0,5,0,0,0,1.3028297462087654e-5,0,7.044237813468582e-5,0,0,0,0,97,0,9409,0
2015-09-20,70898,410565,6,1,5,1,0,0,1.4614007526213876e-5,2.435667921035646e-6,7.05238511664645e-5,1.41047702332929e-5,0,0,0,98,0,9604,0
2015-09-21,75395,405159,7,0,5,0,0,0,1.727716772921248e-5,0,6.631739505272233e-5,0,0,0,0,99,0,9801,0
2015-09-22,76608,411547,9,1,9,1,1,0,2.1868705153967835e-5,2.4298561282186483e-6,1.1748120300751879e-4,1.3053467000835421e-5,2.4298561282186483e-6,0,0,100,0,10000,0
2015-09-23,77872,419716,80,0,31,0,4,0,1.9060507581316892e-4,0,3.980891719745223e-4,0,9.530253790658445e-6,0,0,101,0,10201,0
2015-09-24,77181,413007,6,1,5,1,0,0,1.4527598805831378e-5,2.421266467638563e-6,6.478278332750288e-5,1.2956556665500577e-5,0,0,0,102,0,10404,0
2015-09-25,76357,399774,5,0,5,0,2,0,1.2507066492568302e-5,0,6.548188116348207e-5,0,5.002826597027321e-6,0,0,103,0,10609,0
2015-09-26,70430,387147,5,0,5,0,0,0,1.2914990946591347e-5,0,7.099247479767145e-5,0,0,0,0,104,0,10816,0
2015-09-27,70131,384551,5,0,5,0,0,0,1.3002176564356874e-5,0,7.129514765225079e-5,0,0,0,0,105,0,11025,0
