date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-19,75855,410715,58,4,51,3,4,0,1.4121714570931182e-4,9.739113497193919e-6,6.723353767055566e-4,3.9549139806209216e-5,9.739113497193919e-6,0,0,66,0,4356,0
2015-08-20,75903,403736,60,2,52,2,3,0,1.4861196425386885e-4,4.953732141795629e-6,6.850849110048351e-4,2.634941965403212e-5,7.430598212693443e-6,0,0,67,0,4489,0
2015-08-21,76033,407306,70,0,58,0,4,0,1.71860959573392e-4,0,7.628266673681165e-4,0,9.820626261336686e-6,0,0,68,0,4624,0
2015-08-22,69466,377091,56,1,49,1,1,0,1.4850526795919287e-4,2.651879784985587e-6,7.053810497221662e-4,1.4395531626982984e-5,2.651879784985587e-6,0,0,69,0,4761,0
2015-08-23,69088,382018,47,4,42,4,5,0,1.230308519493846e-4,1.0470710804202943e-5,6.079203334877258e-4,5.789717461787865e-5,1.308838850525368e-5,0,0,70,0,4900,0
2015-08-24,76123,417270,33,1,30,1,2,0,7.90854842188511e-5,2.3965298248136696e-6,3.9409902394808404e-4,1.3136634131602801e-5,4.793059649627339e-6,0,0,71,0,5041,0
2015-08-25,76370,415855,66,4,57,4,4,1,1.5870916545430498e-4,9.618737300260907e-6,7.463663742307188e-4,5.23765876653136e-5,9.618737300260907e-6,2.404684325065227e-6,0,72,0,5184,0
2015-08-26,78172,420475,55,3,41,3,2,0,1.3080444735120994e-4,7.134788037338724e-6,5.244844701427622e-4,3.83769124494704e-5,4.7565253582258164e-6,0,0,73,0,5329,0
2015-08-27,77280,405243,46,1,38,1,1,0,1.1351213962980237e-4,2.4676552093435296e-6,4.917184265010352e-4,1.2939958592132505e-5,2.4676552093435296e-6,0,0,74,0,5476,0
2015-08-28,76394,401468,60,0,54,0,2,0,1.4945151294748274e-4,0,7.068617954289604e-4,0,4.981717098249425e-6,0,0,75,0,5625,0
2015-08-29,70990,381359,64,5,58,4,2,0,1.6782087219653922e-4,1.3111005640354627e-5,8.170164811945345e-4,5.634596422031272e-5,5.244402256141851e-6,0,0,76,0,5776,0
2015-08-30,69916,535055,52,1,44,1,5,0,9.71862705703152e-5,1.8689667417368308e-6,6.293266205160479e-4,1.4302877739001086e-5,9.344833708684153e-6,0,0,77,0,5929,0
2015-08-31,78705,503571,92,1,55,1,6,0,1.826951909462618e-4,1.98581729289415e-6,6.988120195667365e-4,1.2705673083031574e-5,1.19149037573649e-5,0,0,78,0,6084,0
2015-09-01,77495,414857,48,4,46,4,6,1,1.1570251918130825e-4,9.641876598442354e-6,5.935866830118072e-4,5.161623330537454e-5,1.4462814897663532e-5,2.4104691496105886e-6,0,79,0,6241,0
2015-09-02,76905,400356,50,1,42,1,5,0,1.2488884892445723e-4,2.4977769784891448e-6,5.461283401599375e-4,1.3003055718093753e-5,1.2488884892445724e-5,0,0,80,0,6400,0
2015-09-03,77939,403652,66,2,59,2,3,0,1.6350717945160683e-4,4.954763013685056e-6,7.57002271006813e-4,2.566109393243434e-5,7.432144520527583e-6,0,0,81,0,6561,0
2015-09-04,76909,392942,74,5,70,5,5,0,1.883229586045778e-4,1.272452423003904e-5,9.101665604805679e-4,6.501189717718342e-5,1.272452423003904e-5,0,0,82,0,6724,0
2015-09-05,71022,370829,49,4,47,3,0,0,1.3213637552618592e-4,1.078664290009681e-5,6.617667764917913e-4,4.224043254202923e-5,0,0,0,83,0,6889,0
2015-09-06,68270,362741,59,0,55,0,0,0,1.6265048615954635e-4,0,8.056247253552072e-4,0,0,0,0,84,0,7056,0
2015-09-07,71475,378834,45,1,44,1,3,0,1.1878553667305469e-4,2.639678592734549e-6,6.155998600909408e-4,1.3990905911157748e-5,7.919035778203645e-6,0,0,85,0,7225,0
2015-09-08,76834,409266,68,2,53,2,1,0,1.6615110954733595e-4,4.886797339627528e-6,6.897987869953406e-4,2.603014290548455e-5,2.443398669813764e-6,0,0,86,0,7396,0
2015-09-09,77782,414138,58,2,50,2,9,1,1.4004993504580597e-4,4.8293081050277926e-6,6.42822246792317e-4,2.571288987169268e-5,2.1731886472625068e-5,2.4146540525138963e-6,0,87,0,7569,0
2015-09-10,77285,398812,99,2,69,2,4,0,2.4823726467608796e-4,5.014894235880565e-6,8.927993789221712e-4,2.587824286730931e-5,1.002978847176113e-5,0,0,88,0,7744,0
