date,hillary_tpd,trump_tpd,hillary_upd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-06-27,28821,141857,19520,91458,34,2,33,2,8,0,0.0011796953610214774,6.939384476596926e-5,0.0016905737704918033,1.0245901639344262e-4,2.7757537906387703e-4,0,0,11,0,121,0
2015-06-28,23059,96840,15879,67562,42,8,38,6,23,0,0.0018214146320308772,3.4693612038683375e-4,0.0023930978021285973,3.778575477045154e-4,9.974413461121471e-4,0,0,12,0,144,0
2015-06-29,22700,250334,15331,150343,20,3,18,3,6,0,8.81057268722467e-4,1.3215859030837003e-4,0.0011740917096079839,1.9568195160133062e-4,2.6431718061674007e-4,0,0,13,0,169,0
2015-06-30,29971,310688,19639,183127,38,3,36,3,24,0,0.0012678922958860232,1.0009676020152815e-4,0.0018330872244004277,1.5275726870003564e-4,8.007740816122252e-4,0,0,14,0,196,0
2015-07-01,65931,307686,38559,181455,69,4,63,4,25,0,0.0010465486645128998,6.0669487797849264e-5,0.0016338597992686533,1.0373713011229545e-4,3.791842987365579e-4,0,0,15,0,225,0
2015-07-02,37549,315123,22851,181043,58,0,53,0,26,0,0.0015446483261871155,0,0.0023193733315828627,0,6.924285600149138e-4,0,0,16,0,256,0
2015-07-03,26941,227649,16344,144096,163,8,140,8,124,3,0.006050257971122082,2.9694517649678925e-4,0.008565834557023984,4.894762604013706e-4,0.0046026502357002334,1.1135444118629598e-4,0,17,0,289,0
2015-07-04,28085,163256,17990,95956,15,0,14,0,3,0,5.340929321701976e-4,0,7.782101167315176e-4,0,1.0681858643403952e-4,0,0,18,0,324,0
2015-07-05,42871,161806,27816,96182,28,0,28,0,9,0,6.53122157169182e-4,0,0.0010066148979004888,0,2.0993212194723705e-4,0,0,19,0,361,0
2015-07-06,48807,182295,32500,115760,69,2,69,2,44,1,0.001413731636855369,4.097772860450345e-5,0.0021230769230769233,6.153846153846154e-5,9.01510029299076e-4,2.0488864302251725e-5,0,20,0,400,0
2015-07-07,50563,207599,30675,124396,51,1,46,1,20,0,0.001008642683385084,1.977730751735459e-5,0.0014995925020374898,3.2599837000814995e-5,3.9554615034709175e-4,0,0,21,0,441,0
2015-07-08,33410,129766,21113,76623,27,0,27,0,13,0,0.00080814127506734505,0,0.0012788329465258372,0,3.891050583657588e-4,0,0,22,0,484,0
2015-07-09,48459,266406,29987,136579,20,1,20,1,10,0,4.1272003136672236e-4,2.063600156833612e-5,6.669556807950112e-4,3.334778403975056e-5,2.0636001568336118e-4,0,0,23,0,529,0
2015-07-10,32645,209770,20957,111370,15,2,15,2,2,0,4.5948843620768876e-4,6.126512482769183e-5,7.157513002815288e-4,9.543350670420384e-5,6.126512482769183e-5,0,0,24,0,576,0
