date,hillary_tpd,trump_tpd,hillary_upd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-10-13,36649,94030,24630,58925,7,2,7,2,2,0,1.9100111872083822e-4,5.457174820595378e-5,2.842062525375558e-4,8.120178643930166e-5,5.457174820595378e-5,0,0,119,0,14161,0
2015-10-14,412700,534172,203799,240890,20,11,18,10,5,2,4.84613520717228e-5,2.665374363944754e-5,8.832231757761324e-5,4.906795420978513e-5,1.21153380179307e-5,4.84613520717228e-6,0,120,0,14400,0
2015-10-15,85022,218877,50291,121202,5,0,4,0,2,0,5.88083084378161e-5,0,7.953709411226661e-5,0,2.352332337512644e-5,0,0,121,0,14641,0
2015-10-16,69271,190415,44313,106834,1,0,1,0,0,0,1.4436055492197313e-5,0,2.2566741136912418e-5,0,0,0,0,122,0,14884,0
2015-10-17,62541,203224,36555,113612,2,0,2,0,0,0,3.1979021761724306e-5,0,5.471207769115032e-5,0,0,0,0,123,0,15129,0
2015-10-18,45693,242221,26417,115416,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,15376,0
2015-10-19,63618,248925,37691,124181,2,1,2,1,0,0,3.143764343424817e-5,1.5718821717124084e-5,5.3063065453291235e-5,2.6531532726645617e-5,0,0,0,125,0,15625,0
2015-10-20,58734,247694,33478,114797,1,0,1,0,0,0,1.702591344025607e-5,0,2.9870362626202283e-5,0,0,0,0,126,0,15876,0
2015-10-21,65567,237197,37212,110276,2,1,2,1,1,0,3.0503149450180732e-5,1.5251574725090366e-5,5.3746103407502955e-5,2.6873051703751478e-5,1.5251574725090366e-5,0,0,127,0,16129,0
2015-10-22,192301,185379,78059,97174,5,4,5,4,0,0,2.6000904831488136e-5,2.080072386519051e-5,6.405411291459024e-5,5.1243290331672194e-5,0,0,0,128,0,16384,0
2015-10-23,178263,184628,84174,90075,10,6,10,6,7,6,5.6096890549356846e-5,3.365813432961411e-5,1.1880153016370851e-4,7.128091809822511e-5,3.9267823384549793e-5,3.365813432961411e-5,0,129,0,16641,0
2015-10-24,86317,201288,42564,91738,12,0,4,0,1,0,1.3902244053894366e-4,0,9.3976130062964e-5,0,1.1585203378245306e-5,0,0,130,0,16900,0
2015-10-25,98574,229268,48638,102767,11,2,11,2,5,0,1.1159129182137278e-4,2.028932578570414e-5,2.2616061515687324e-4,4.112011184670422e-5,5.072331446426035e-5,0,0,131,0,17161,0
2015-10-26,80132,252163,39614,120535,9,0,9,0,7,0,1.1231468077671841e-4,0,2.2719240672489525e-4,0,8.735586282633655e-5,0,0,132,0,17424,0
2015-10-27,66918,261154,34701,128313,5,1,4,1,1,0,7.471831196389611e-5,1.4943662392779222e-5,1.152704533010576e-4,2.88176133252644e-5,1.4943662392779222e-5,0,0,133,0,17689,0
2015-10-28,68168,253710,35000,113014,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,17956,0
2015-10-29,113158,460950,62642,196558,3,2,3,2,0,0,2.651160324502024e-5,1.7674402163346824e-5,4.7891191213562785e-5,3.192746080904186e-5,0,0,0,135,0,18225,0
2015-10-30,77313,172881,38462,85678,2,1,2,1,0,0,2.5868870694449835e-5,1.2934435347224918e-5,5.199937600748791e-5,2.5999688003743955e-5,0,0,0,136,0,18496,0
2015-10-31,69229,170189,34305,73104,1,0,1,0,0,0,1.4444813589680626e-5,0,2.915026963999417e-5,0,0,0,0,137,0,18769,0
2015-11-01,46827,151085,23490,73961,3,2,2,1,0,0,6.406560317765392e-5,4.2710402118435944e-5,8.514261387824607e-5,4.257130693912303e-5,0,0,0,138,0,19044,0
2015-11-02,41908,153277,20867,79954,6,1,5,1,2,0,1.4317075498711463e-4,2.3861792497852438e-5,2.39612785738247e-4,4.79225571476494e-5,4.7723584995704876e-5,0,0,139,0,19321,0
2015-11-03,52547,97671,26390,54213,1,1,1,1,0,0,1.903058214550783e-5,1.903058214550783e-5,3.7893141341417206e-5,3.7893141341417206e-5,0,0,0,140,0,19600,0
2015-11-04,50257,106490,26327,60155,2,1,2,1,0,0,3.9795451379907275e-5,1.9897725689953638e-5,7.596763778630303e-5,3.7983818893151516e-5,0,0,0,141,0,19881,0
2015-11-05,52758,100361,28967,58669,5,2,5,2,0,0,9.477235679896888e-5,3.790894271958755e-5,1.7261021162011945e-4,6.904408464804778e-5,0,0,0,142,0,20164,0
2015-11-06,64267,139117,33647,75006,26,1,13,1,7,0,4.045622170009492e-4,1.5560085269267277e-5,3.8636431182571997e-4,2.9720331678901538e-5,1.0892059688487092e-4,0,0,143,0,20449,0
2015-11-07,79093,180612,38817,87516,15,3,9,3,2,0,1.8965015867396609e-4,3.793003173479322e-5,2.3185717597959656e-4,7.728572532653218e-5,2.528668782319548e-5,0,0,144,0,20736,0
2015-11-08,51814,422366,26980,208047,3,1,3,1,0,0,5.7899409426023855e-5,1.9299803142007953e-5,1.1119347664936991e-4,3.7064492216456636e-5,0,0,0,145,0,21025,0
2015-11-09,45908,169278,23727,94510,17,0,10,0,4,0,3.7030582904940316e-4,0,4.2146078307413496e-4,0,8.713078330574191e-5,0,0,146,0,21316,0
2015-11-10,54099,210490,28569,104010,2,0,2,0,0,0,3.696926006025989e-5,0,7.000595050579299e-5,0,0,0,0,147,0,21609,0
2015-11-11,94253,449774,49714,187254,2,0,2,0,0,0,2.121948372996085e-5,0,4.0230116265036e-5,0,0,0,0,148,0,21904,0
2015-11-12,60231,214311,30984,97484,7,0,3,0,0,0,1.1621922265942788e-4,0,9.682416731216112e-5,0,0,0,0,149,0,22201,0
2015-11-13,54809,252564,28484,115006,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,22500,0
2015-11-14,44742,392484,27298,238555,4,0,3,0,0,0,8.940145724375307e-5,0,1.0989816103743864e-4,0,0,0,0,151,0,22801,0
2015-11-15,178006,303520,82979,180618,13,4,9,3,1,0,7.303124613777063e-5,2.247115265777558e-5,1.0846117692428205e-4,3.615372564142735e-5,5.617788164443895e-6,0,0,152,0,23104,0
2015-11-16,57431,275947,30358,160950,15,1,8,1,4,0,2.6118298479915026e-4,1.7412198986610018e-5,2.6352197114434415e-4,3.294024639304302e-5,6.964879594644007e-5,0,0,153,0,23409,0
2015-11-17,52756,237189,28808,134552,1,1,1,1,0,0,1.895518993100311e-5,1.895518993100311e-5,3.471257983893363e-5,3.471257983893363e-5,0,0,0,154,0,23716,0
2015-11-18,43715,190421,24580,101961,6,0,3,0,0,0,1.3725265927027336e-4,0,1.2205044751830757e-4,0,0,0,0,155,0,24025,0
2015-11-19,69942,285353,37897,154797,15,1,14,1,9,0,2.1446341254182036e-4,1.4297560836121358e-5,3.6942238171886957e-4,2.6387312979919254e-5,1.2867804752509222e-4,0,0,156,0,24336,0
2015-11-20,55031,429277,30778,219914,7,0,6,0,1,0,1.2720103214551798e-4,0,1.9494444083436221e-4,0,1.8171576020788284e-5,0,0,157,0,24649,0
2015-11-21,41927,304920,24255,139815,3,1,3,1,0,0,7.155293724807403e-5,2.3850979082691346e-5,1.2368583797155226e-4,4.1228612657184085e-5,0,0,0,158,0,24964,0
2015-11-22,43093,442105,24171,206163,1,0,1,0,0,0,2.3205625043510546e-5,0,4.137189193661826e-5,0,0,0,0,159,0,25281,0
2015-11-23,47033,428885,27695,212332,5,0,5,0,1,0,1.0630833669976399e-4,0,1.8053800324968405e-4,0,2.12616673399528e-5,0,0,160,0,25600,0
2015-11-24,44624,432907,25521,213037,1,1,1,1,0,0,2.2409465758336323e-5,2.2409465758336323e-5,3.918341757768113e-5,3.918341757768113e-5,0,0,0,161,0,25921,0
2015-11-25,37081,316481,20874,163232,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,26244,0
2015-11-26,29184,328048,17805,178233,3,2,3,2,1,1,1.0279605263157894e-4,6.853070175438596e-5,1.6849199663016007e-4,1.1232799775344005e-4,3.426535087719298e-5,3.426535087719298e-5,0,163,0,26569,0
2015-11-27,25743,333333,15376,183097,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,26896,0
2015-11-28,25940,300690,14246,163429,3,1,3,1,1,0,1.156515034695451e-4,3.855050115651503e-5,2.105854274884178e-4,7.019514249613927e-5,3.855050115651503e-5,0,0,165,0,27225,0
