date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-08-16,245755,112683,20,2,20,2,1,0,8.13818640515961e-5,8.13818640515961e-6,1.7748906223653967e-4,1.7748906223653966e-5,4.069093202579805e-6,0,0,61,0,3721,0
2015-08-17,291678,135884,37,3,30,3,9,0,1.268522137425517e-4,1.0285314627774464e-5,2.207765446998911e-4,2.2077654469989107e-5,3.085594388332339e-5,0,0,62,0,3844,0
2015-08-18,326460,164851,55,6,53,6,29,2,1.6847393248790052e-4,1.837897445322551e-5,3.21502447664861e-4,3.6396503509229545e-5,8.883170985725664e-5,6.126324817741836e-6,0,63,0,3969,0
2015-08-19,307124,164673,87,7,85,7,59,0,2.8327320561076307e-4,2.2792097003164847e-5,5.161744791192241e-4,4.2508486515700814e-5,1.921048175981037e-4,0,0,64,0,4096,0
2015-08-20,393088,206136,3116,9,3021,8,3005,2,0.00792697818300228,2.2895636600455876e-5,0.01465537315170567,3.880932976287499e-5,0.00764459866492999,5.087919244545751e-6,0,65,0,4225,0
2015-08-21,334594,173852,1054,10,1045,10,1004,1,0.003150086373336043,2.9886967488956765e-5,0.00601085981179394,5.752018958654488e-5,0.0030006515358912593,2.9886967488956767e-6,0,66,0,4356,0
2015-08-22,392028,193249,1705,14,1685,13,1628,3,0.004349179140265491,3.571173487608028e-5,0.008719320669188456,6.727072326376851e-5,0.0041527645984470495,7.652514616302917e-6,0,67,0,4489,0
2015-08-23,299780,174616,810,45,798,45,749,18,0.0027019814530655816,1.5011008072586565e-4,0.004570027947038072,2.5770834287808676e-4,0.002498498899192741,6.0044032290346256e-5,0,68,0,4624,0
2015-08-24,290128,168661,400,40,396,40,327,6,0.0013787018143715877,1.3787018143715876e-4,0.0023479049691392793,2.371621180948767e-4,0.001127088733248773,2.0680527215573815e-5,0,69,0,4761,0
2015-08-25,490234,238574,437,39,432,39,370,8,8.914110404419114e-4,7.955384571449552e-5,0.0018107589259516964,1.634712919261948e-4,7.547416131888037e-4,1.6318737582460622e-5,0,70,0,4900,0
