date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-07-28,243883,130794,22,6,20,5,7,1,9.020718951300419e-5,2.4601960776273868e-5,1.5291221309846019e-4,3.8228053274615046e-5,2.8702287572319514e-5,4.100326796045645e-6,0,42,0,1764,0
2015-07-29,207382,115840,10,7,10,7,2,1,4.822019268788998e-5,3.3754134881522986e-5,8.632596685082873e-5,6.0428176795580113e-5,9.644038537577996e-6,4.822019268788998e-6,0,43,0,1849,0
2015-07-30,195376,111224,11,5,11,5,2,0,5.6301695192858895e-5,2.559167963311768e-5,9.889951808962094e-5,4.495432640437316e-5,1.0236671853247073e-5,0,0,44,0,1936,0
2015-07-31,149325,87855,11,5,11,5,0,0,7.366482504604051e-5,3.348401138456387e-5,1.25206305844858e-4,5.6911957202208187e-5,0,0,0,45,0,2025,0
2015-08-01,106443,63909,11,5,10,4,1,0,1.033416946158977e-4,4.697349755268078e-5,1.5647248431363344e-4,6.258899372545338e-5,9.394699510536155e-6,0,0,46,0,2116,0
2015-08-02,125589,73272,9,3,9,3,0,0,7.166232711463584e-5,2.388744237154528e-5,1.2283000327546675e-4,4.094333442515558e-5,0,0,0,47,0,2209,0
2015-08-03,156202,86724,7,2,7,2,0,0,4.481376678915763e-5,1.280393336833075e-5,8.071583414049168e-5,2.3061666897283336e-5,0,0,0,48,0,2304,0
2015-08-04,212702,122672,87,83,86,83,72,72,4.090229522994612e-4,3.9021729932017563e-4,7.010564758053998e-4,6.766010173470719e-4,3.385017536271403e-4,3.385017536271403e-4,0,49,0,2401,0
2015-08-05,189473,107461,30,20,27,17,10,8,1.583339050946573e-4,1.0555593672977152e-4,2.512539432910544e-4,1.5819692725733056e-4,5.277796836488576e-5,4.222237469190861e-5,0,50,0,2500,0
2015-08-06,112618,68662,11,4,11,4,5,2,9.767532721234616e-5,3.551830080448951e-5,1.6020506247997436e-4,5.825638635635432e-5,4.439787600561189e-5,1.7759150402244757e-5,0,51,0,2601,0
2015-08-07,1052480,494723,80,35,78,35,40,19,7.601094557616297e-5,3.32547886895713e-5,1.5766398570513196e-4,7.07466602523028e-5,3.8005472788081484e-5,1.8052599574338704e-5,0,52,0,2704,0
2015-08-08,576309,244205,37,18,34,18,8,6,6.42016695904454e-5,3.123324466562209e-5,1.392272885485555e-4,7.370856452570586e-5,1.3881442073609817e-5,1.0411081555207363e-5,0,53,0,2809,0
2015-08-09,416290,181172,31,10,28,10,16,4,7.446731845588412e-5,2.402171563093036e-5,1.5454926809882323e-4,5.519616717815115e-5,3.8434745009488574e-5,9.608686252372144e-6,0,54,0,2916,0
2015-08-10,379323,178963,27,5,26,5,10,1,7.11794433767528e-5,1.3181378403102368e-5,1.4528142688712193e-4,2.793873593983114e-5,2.6362756806204737e-5,2.636275680620474e-6,0,55,0,3025,0
2015-08-11,371747,176163,26,6,26,6,8,1,6.994003986582272e-5,1.6140009199805243e-5,1.4759058372075862e-4,3.405936547402122e-5,2.1520012266406993e-5,2.690001533300874e-6,0,56,0,3136,0
2015-08-12,301292,153464,15,7,14,7,0,0,4.978559005881338e-5,2.3233275360779577e-5,9.122660689151854e-5,4.561330344575927e-5,0,0,0,57,0,3249,0
2015-08-13,212582,113107,9,3,9,3,1,0,4.2336604228015545e-5,1.4112201409338514e-5,7.957067201853113e-5,2.6523557339510375e-5,4.704067136446171e-6,0,0,58,0,3364,0
2015-08-14,182053,100229,14,4,12,4,1,0,7.690068276820486e-5,2.1971623648058533e-5,1.1972582785421385e-4,3.990860928473795e-5,5.492905912014633e-6,0,0,59,0,3481,0
2015-08-15,186967,93845,10,6,9,5,3,1,5.348537442436366e-5,3.209122465461819e-5,9.590281847727636e-5,5.3279343598486864e-5,1.6045612327309096e-5,5.348537442436366e-6,0,60,0,3600,0
2015-08-16,245755,112683,21,4,18,4,9,2,8.545095725417591e-5,1.627637281031922e-5,1.597401560128857e-4,3.549781244730793e-5,3.662183882321824e-5,8.13818640515961e-6,0,61,0,3721,0
2015-08-17,291678,135884,14,3,13,3,2,0,4.7998134929614164e-5,1.0285314627774464e-5,9.566983603661947e-5,2.2077654469989107e-5,6.856876418516309e-6,0,0,62,0,3844,0
2015-08-18,326460,164851,43,20,42,19,12,3,1.317159835814495e-4,6.126324817741837e-5,2.547755245646068e-4,1.1525559444589356e-4,3.675794890645102e-5,9.189487226612755e-6,0,63,0,3969,0
2015-08-19,307124,164673,24,12,21,11,3,2,7.814433258227947e-5,3.9072166291139734e-5,1.2752545954710243e-4,6.679905023895842e-5,9.768041572784934e-6,6.512027715189956e-6,0,64,0,4096,0
2015-08-20,393088,206136,41,16,38,15,13,3,1.0430234451318788e-4,4.070335395636601e-5,1.8434431637365622e-4,7.276749330539061e-5,3.3071475089547376e-5,7.631878866818626e-6,0,65,0,4225,0
2015-08-21,334594,173852,143,20,55,20,31,5,4.2738363509208177e-4,5.977393497791353e-5,3.163610427259968e-4,1.1504037917308976e-4,9.264959921576597e-5,1.4943483744478383e-5,0,66,0,4356,0
2015-08-22,392028,193249,164,99,142,99,116,88,4.1833746569122616e-4,2.5253298233799624e-4,7.348032848811637e-4,5.122924310086986e-4,2.958972318303795e-4,2.244737620782189e-4,0,67,0,4489,0
2015-08-23,299780,174616,72,54,67,51,41,38,2.4017612916138502e-4,1.8013209687103875e-4,3.836990882851514e-4,2.9206945526183165e-4,1.3676696243912202e-4,1.267596237240643e-4,0,68,0,4624,0
2015-08-24,290128,168661,50,16,36,12,20,3,1.7233772679644846e-4,5.5148072574863506e-5,2.1344590628538903e-4,7.114863542846301e-5,6.893509071857938e-5,1.0340263607786908e-5,0,69,0,4761,0
2015-08-25,490234,238574,69,35,62,34,22,10,1.4074911164872286e-4,7.139447692326522e-5,2.5987743844677123e-4,1.4251343398693906e-4,4.4876528351766704e-5,2.0398421978075777e-5,0,70,0,4900,0
2015-08-26,1051509,517531,181,116,172,110,63,39,1.7213357184769698e-4,1.1031764825598259e-4,3.3234724103483655e-4,2.1254765415018616e-4,5.991389517350779e-5,3.708955415502863e-5,0,71,0,5041,0
2015-08-27,687001,407793,138,63,116,58,43,14,2.0087307005375537e-4,9.170292328541006e-5,2.844580461165346e-4,1.422290230582673e-4,6.259088414718465e-5,2.0378427396757793e-5,0,72,0,5184,0
2015-08-28,536163,317011,63,42,63,42,25,15,1.1750158067602576e-4,7.83343871173505e-5,1.9873127430909338e-4,1.3248751620606225e-4,4.66276113793753e-5,2.7976566827625182e-5,0,73,0,5329,0
