date,trump_tpd,trump_upd,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2015-09-30,263662,144049,20,0,20,0,7,0,7.585469275056702e-5,0,1.3884164416275017e-4,0,2.6549142462698454e-5,0,0,106,0,11236,0
2015-10-01,210753,124284,31,1,31,1,13,0,1.47091619099135e-4,4.744890938681774e-6,2.494287277525667e-4,8.046087992018281e-6,6.168358220286307e-5,0,0,107,0,11449,0
2015-10-02,177995,107534,19,0,19,0,8,0,1.0674457147672687e-4,0,1.766883032343259e-4,0,4.494508272704289e-5,0,0,108,0,11664,0
2015-10-03,179500,93033,30,2,29,1,12,0,1.671309192200557e-4,1.1142061281337048e-5,3.1171734760783806e-4,1.0748874055442693e-5,6.685236768802228e-5,0,0,109,0,11881,0
2015-10-04,216946,112407,32,0,29,0,14,0,1.4750214339052115e-4,0,2.5799105037942476e-4,0,6.4532187733353e-5,0,0,110,0,12100,0
2015-10-05,188903,107893,26,0,26,0,12,0,1.3763677654669328e-4,0,2.409794889381146e-4,0,6.352466609847382e-5,0,0,111,0,12321,0
2015-10-06,210931,102433,22,2,22,2,12,2,1.0429951026639043e-4,9.481773660580949e-6,2.1477453555006687e-4,1.9524957777278808e-5,5.689064196348569e-5,9.481773660580949e-6,0,112,0,12544,0
2015-10-07,183839,103945,13,0,12,0,4,0,7.071404870566094e-5,0,1.1544566838231757e-4,0,2.1758168832511056e-5,0,0,113,0,12769,0
2015-10-08,192513,107161,14,0,14,0,3,0,7.272236160674864e-5,0,1.3064454419051708e-4,0,1.5583363201446135e-5,0,0,114,0,12996,0
2015-10-09,197945,111533,20,1,18,1,5,0,1.0103816716764758e-4,5.0519083583823785e-6,1.613872127531762e-4,8.965956264065343e-6,2.5259541791911895e-5,0,0,115,0,13225,0
2015-10-10,192714,116052,36,0,36,0,27,0,1.8680531772471122e-4,0,3.102057698273188e-4,0,1.4010398829353342e-4,0,0,116,0,13456,0
2015-10-11,165772,110711,31,0,30,0,25,0,1.870038365948411e-4,0,2.7097578379745463e-4,0,1.508095456410009e-4,0,0,117,0,13689,0
2015-10-12,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,0,118,0,13924,0
2015-10-13,94030,58925,16,0,16,0,11,0,1.701584600659364e-4,0,2.71531607976241e-4,0,1.1698394129533127e-4,0,0,119,0,14161,0
2015-10-14,534172,240890,71,1,68,1,29,0,1.3291598960634402e-4,1.8720561916386483e-6,2.822865208186309e-4,4.151272364979866e-6,5.42896295575208e-5,0,0,120,0,14400,0
2015-10-15,218877,121202,61,0,48,0,34,0,2.786953403052856e-4,0,3.9603306876124155e-4,0,1.553383863996674e-4,0,0,121,0,14641,0
2015-10-16,190415,106834,37,0,36,0,21,0,1.9431242286584564e-4,0,3.3697137615365893e-4,0,1.1028542919412862e-4,0,0,122,0,14884,0
2015-10-17,203224,113612,21,0,21,0,6,0,1.0333425186001654e-4,0,1.848396296165898e-4,0,2.9524071960004725e-5,0,0,123,0,15129,0
2015-10-18,242221,115416,43,3,37,3,18,2,1.7752383154226925e-4,1.2385383595972273e-5,3.205794690510848e-4,2.5992929923060926e-5,7.431230157583364e-5,8.256922397314848e-6,0,124,0,15376,0
2015-10-19,248925,124181,34,1,32,1,16,0,1.365873254996485e-4,4.017274279401426e-6,2.576883742279415e-4,8.052761694623172e-6,6.427638847042281e-5,0,0,125,0,15625,0
2015-10-20,247694,114797,64,0,61,0,18,0,2.583833278157727e-4,0,5.31372771065446e-4,0,7.267031094818607e-5,0,0,126,0,15876,0
2015-10-21,237197,110276,34,1,33,1,8,0,1.4334076737901406e-4,4.215904922912179e-6,2.9924915666146757e-4,9.068156262468716e-6,3.372723938329743e-5,0,0,127,0,16129,0
2015-10-22,185379,97174,30,1,30,1,6,0,1.618306280646675e-4,5.3943542688222506e-6,3.0872455595118035e-4,1.0290818531706012e-5,3.23661256129335e-5,0,0,128,0,16384,0
2015-10-23,184628,90075,24,0,24,0,12,0,1.2999111727365296e-4,0,2.664446294754371e-4,0,6.499555863682648e-5,0,0,129,0,16641,0
2015-10-24,201288,91738,27,0,26,0,10,0,1.3413616310957435e-4,0,2.834158146024548e-4,0,4.968006041095346e-5,0,0,130,0,16900,0
2015-10-25,229268,102767,45,5,39,3,10,1,1.9627684631086763e-4,2.1808538478985294e-5,3.7949925559761403e-4,2.9192250430585694e-5,4.361707695797059e-5,4.361707695797059e-6,0,131,0,17161,0
2015-10-26,252163,120535,28,0,28,0,5,0,1.1103928807953586e-4,0,2.322976728750985e-4,0,1.9828444299917116e-5,0,0,132,0,17424,0
2015-10-27,261154,128313,55,1,53,1,35,0,2.1060370509354634e-4,3.829158274428116e-6,4.130524576621231e-4,7.793442597398549e-6,1.3402053960498404e-4,0,0,133,0,17689,0
2015-10-28,253710,113014,123,0,112,0,89,0,4.848054865791652e-4,0,9.910276602898755e-4,0,3.507942138662252e-4,0,0,134,0,17956,0
2015-10-29,460950,196558,52,2,48,1,15,0,1.1281050005423581e-4,4.338865386701378e-6,2.442027289654962e-4,5.087556853447838e-6,3.254149040026033e-5,0,0,135,0,18225,0
2015-10-30,172881,85678,23,2,23,2,9,1,1.3303948959110602e-4,1.1568651268791827e-5,2.684469758864586e-4,2.334321529447466e-5,5.2058930709563226e-5,5.784325634395914e-6,0,136,0,18496,0
2015-10-31,170189,73104,45,23,43,21,31,17,2.6441191851412255e-4,1.3514386946277373e-4,5.882031079010724e-4,2.8726198292843073e-4,1.821504327541733e-4,9.988894699422406e-5,0,137,0,18769,0
2015-11-01,151085,73961,34,6,27,5,12,3,2.250388853956382e-4,3.9712744481583215e-5,3.650572599072484e-4,6.760319627912008e-5,7.942548896316643e-5,1.9856372240791608e-5,0,138,0,19044,0
2015-11-02,153277,79954,9,0,9,0,0,0,5.8717224371562596e-5,0,1.1256472471671211e-4,0,0,0,0,139,0,19321,0
2015-11-03,97671,54213,6,0,5,0,0,0,6.143072150382407e-5,0,9.222880121004187e-5,0,0,0,0,140,0,19600,0
2015-11-04,106490,60155,20,1,19,1,9,0,1.87811062071556e-4,9.3905531035778e-6,3.1585071897597875e-4,1.66237220513673e-5,8.451497793220021e-5,0,0,141,0,19881,0
2015-11-05,100361,58669,11,0,11,0,3,0,1.0960432837456782e-4,0,1.8749254291022517e-4,0,2.989208955670031e-5,0,0,142,0,20164,0
2015-11-06,139117,75006,61,0,57,0,54,0,4.3847984070961854e-4,0,7.599392048636109e-4,0,3.881624819396623e-4,0,0,143,0,20449,0
2015-11-07,180612,87516,25,3,23,3,9,2,1.3841826678183066e-4,1.661019201381968e-5,2.628090863384981e-4,3.4279446044151926e-5,4.983057604145904e-5,1.1073461342546453e-5,0,144,0,20736,0
2015-11-08,422366,208047,40,0,38,0,15,0,9.470459269922295e-5,0,1.826510355833057e-4,0,3.55142222622086e-5,0,0,145,0,21025,0
2015-11-09,169278,94510,29,2,29,2,15,0,1.7131582367466535e-4,1.181488439135623e-5,3.0684583641942654e-4,2.1161781822029415e-5,8.861163293517173e-5,0,0,146,0,21316,0
2015-11-10,210490,104010,20,0,19,0,6,0,9.501639032733146e-5,0,1.8267474281319105e-4,0,2.850491709819944e-5,0,0,147,0,21609,0
2015-11-11,449774,187254,36,4,36,4,8,3,8.004019796608963e-5,8.893355329565516e-6,1.9225223493223107e-4,2.1361359436914566e-5,1.7786710659131032e-5,6.670016497174136e-6,0,148,0,21904,0
2015-11-12,214311,97484,31,2,30,2,14,1,1.44649598014101e-4,9.332232129942e-6,3.0774280907636126e-4,2.0516187271757415e-5,6.5325624909594e-5,4.666116064971e-6,0,149,0,22201,0
2015-11-13,252564,115006,51,1,46,1,14,0,2.0192901601178315e-4,3.959392470819277e-6,3.999791315235727e-4,8.695198511382016e-6,5.543149459146988e-5,0,0,150,0,22500,0
2015-11-14,392484,238555,89,0,81,0,33,0,2.267608361105166e-4,0,3.395443398796923e-4,0,8.407986058030391e-5,0,0,151,0,22801,0
